0	        C6300005	17/09/19	032170919	    	ON01	032
1	  P740T01-00138	         1	   17.7900	    	0.00			                    1113	17/09/19 19:23
1	  P740P19-00136	         1	   19.9000	    	0.00			                    1113	17/09/19 19:23
1	            921	         1	   12.4500	    	0.00			                    1113	17/09/19 19:23
1	  P740P28-00142	         1	   19.9000	    	0.00			                    1112	17/09/19 18:37
1	  P740T01-00140	         1	   17.7900	    	0.00			                    1112	17/09/19 18:37
1	            921	         1	   12.4500	    	0.00			                    1112	17/09/19 18:37
1	  P740T12-00138	         1	   19.9000	    	0.00			                    1111	17/09/19 18:29
1	            921	         1	   12.4500	    	0.00			                    1111	17/09/19 18:29
1	  P945P23-30236	         1	   59.5000	    	0.00			                    1110	17/09/19 16:52
1	  P740P23-00136	         1	   19.9000	    	0.00			                    1110	17/09/19 16:52
1	  P945T79-30236	         1	   79.5000	    	0.00			                    1110	17/09/19 16:52
1	            921	         1	   12.4500	    	0.00			                    1110	17/09/19 16:52
1	  P740T01-00138	         1	   19.0700	    	0.00			                    1109	17/09/19 16:31
1	            921	         1	   12.4500	    	0.00			                    1109	17/09/19 16:31
1	 T2196269-00142	         1	  249.5000	    	0.00			                    1108	17/09/19 16:30
1	  P740T12-00142	         1	   19.9000	    	0.00			                    1108	17/09/19 16:30
1	            921	         1	   12.4500	    	0.00			                    1108	17/09/19 16:30
1	  P740T42-00138	         1	   19.9000	    	0.00			                    1107	17/09/19 15:05
1	            921	         1	   12.4500	    	0.00			                    1107	17/09/19 15:05
1	  P740P23-00136	         1	   19.9000	    	0.00			                    1106	17/09/19 13:36
1	  P952T84-00138	         1	   79.5000	    	0.00			                    1106	17/09/19 13:36
1	  P952P23-00136	         1	   59.5000	    	0.00			                    1106	17/09/19 13:36
1	            921	         1	   12.4500	    	0.00			                    1106	17/09/19 13:36
1	 P940F219-22236	         1	   99.5000	    	0.00			                    1105	17/09/19 13:33
1	            921	         1	   24.9000	    	0.00			                    1105	17/09/19 13:33
1	  P740P23-00142	         1	   19.9000	    	0.00			                    1104	17/09/19 12:58
1	  P740T42-00138	         1	   19.9000	    	0.00			                    1104	17/09/19 12:58
1	            921	         1	   12.4500	    	0.00			                    1104	17/09/19 12:58
1	  P740T15-00144	         1	   19.9000	    	0.00			                    1103	17/09/19 12:35
1	  P740T15-00146	         1	   19.9000	    	0.00			                    1103	17/09/19 12:35
1	            921	         1	   12.4500	    	0.00			                    1103	17/09/19 12:35
1	  P740P20-00138	         1	   19.9000	    	0.00			                    1102	17/09/19 12:30
1	  P740T01-00138	         1	   17.7900	    	0.00			                    1102	17/09/19 12:30
1	            921	         1	   12.4500	    	0.00			                    1102	17/09/19 12:30
1	  P740P28-00144	         1	   19.9000	    	0.00			                    1101	17/09/19 12:28
1	  P740T12-00144	         1	   19.9000	    	0.00			                    1101	17/09/19 12:28
1	            921	         1	   12.4500	    	0.00			                    1101	17/09/19 12:28
1	  P740T12-00138	         1	   19.9000	    	0.00			                    1100	17/09/19 12:23
1	            921	         1	   12.4500	    	0.00			                    1100	17/09/19 12:23
1	  P740P28-00144	         1	   19.9000	    	0.00			                    1099	17/09/19 11:58
1	  P740T12-00144	         1	   19.9000	    	0.00			                    1099	17/09/19 11:58
1	  P740T15-00144	         1	   19.9000	    	0.00			                    1099	17/09/19 11:58
1	            921	         1	   12.4500	    	0.00			                    1099	17/09/19 11:58
1	  P740P28-00144	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740P28-00142	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740P23-00140	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740P23-00144	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740P23-00142	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740P25-00142	         2	   13.4700	    	0.00			                    1098	17/09/19 09:58
1	  P740T42-00140	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740T42-00142	         2	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740T12-00144	         2	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740T12-00142	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740T15-00140	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	  P740T15-00142	         1	   19.9000	    	0.00			                    1098	17/09/19 09:58
1	            921	         1	   12.4500	    	0.00			                    1098	17/09/19 09:58
1	  P740T12-00138	         1	   19.9000	    	0.00			                    1097	17/09/19 09:56
1	            921	         1	   12.4500	    	0.00			                    1097	17/09/19 09:56
1	  P740T12-00138	         1	   19.9000	    	0.00			                    1096	17/09/19 08:52
1	            921	         1	   12.4500	    	0.00			                    1096	17/09/19 08:52
1	  P740T12-00136	         1	   19.9000	    	0.00			                    1095	17/09/19 08:36
1	            921	         1	   12.4500	    	0.00			                    1095	17/09/19 08:36
1	  P740T12-00138	         1	   19.9000	    	0.00			                    1094	17/09/19 07:56
1	            921	         1	   12.4500	    	0.00			                    1094	17/09/19 07:56
1	 P941F229-20138	         1	  114.5000	    	0.00			                    1093	17/09/19 07:45
1	  P740P28-00140	         1	   19.9000	    	0.00			                    1093	17/09/19 07:45
1	  P740T42-00138	         1	   19.9000	    	0.00			                    1093	17/09/19 07:45
1	            921	         1	   12.4500	    	0.00			                    1093	17/09/19 07:45
1	  P740P25-00142	         1	   17.7900	    	0.00			                    1092	17/09/19 07:02
1	  P740T12-00142	         1	   19.9000	    	0.00			                    1092	17/09/19 07:02
1	            921	         1	   12.4500	    	0.00			                    1092	17/09/19 07:02
1	  P740T01-00138	         1	   17.7900	    	0.00			                    1091	17/09/19 00:25
1	  P740P20-00138	         1	   19.9000	    	0.00			                    1091	17/09/19 00:25
1	            921	         1	   12.4500	    	0.00			                    1091	17/09/19 00:25
1	  P740T12-00138	         1	   19.9000	    	0.00			                    1090	17/09/19 00:17
1	            921	         1	   12.4500	    	0.00			                    1090	17/09/19 00:17
1	 T2596276-33340	         1	  249.5000	    	0.00			                    1089	17/09/19 00:13
1	 Y910P746-00140	         1	   41.0900	    	0.00			                    1089	17/09/19 00:13
1	  Y903C393-703L	         1	  124.0800	    	0.00			                    1089	17/09/19 00:13
